대여소번호,보관소(대여소)명,자치구,상세주소,위도,경도
02372, 대치역 사거리,강남구,서울특별시 강남구 삼성로 156 ,37.49449921,127.063797
02373, 개포동역 사거리,강남구,서울특별시 강남구 개포동 181-3,37.48927689,127.0655747
02375, 수서역 1번출구 앞,강남구,서울특별시 강남구 수서동 728,37.48735046,127.1009979
02376, 수서역 6번출구 앞,강남구,서울특별시 강남구 수서동 740,37.48677826,127.1005173
02377, 수서역 5번출구,강남구,서울특별시 강남구 수서동 724-4,37.48735046,127.1023254
02380, 삼성동베이직하우스앞,강남구,서울특별시 강남구 봉은사로 456,37.51169586,127.0493469
02381, 언주역 6번출구앞,강남구,서울특별시 강남구 논현로 566,37.50636673,127.034523
02382, 역삼동 sk뷰 501동앞,강남구,서울특별시 강남구 역삼로 315-1,37.50122833,127.0503616
02383, 보금자리정원,강남구,서울특별시 강남구 헌릉로569길 39-6,37.46632767,127.0948868
02384, 자곡사거리,강남구,서울특별시 강남구 밤고개로 206,37.47602844,127.1059418
02385, 학동역,강남구,서울특별시 강남구 학동로 지하 180,37.51395035,127.0301514
02386, 크린랩 본사,강남구,논현동 279-166,37.50958633,127.0409088
02387, 래미안강남힐즈 사거리,강남구,서울특별시 강남구 자곡로 101,37.47245407,127.096077
02388, 강남구 도시관리공단,강남구,강남구 삼성동 111-61,37.51678467,127.0516129
02389, 경기여자고등학교 후문 (삼성로3길 입구),강남구,강남구 개포동 198,37.48616028,127.0672379
02390, 구룡마을 입구 (래미안블레스티지 아파트),강남구,강남구 개포동 146-1,37.48088074,127.0630417
02391, 구룡터널 입구(개포1단지아파트),강남구,강남구 개포동 146-1,37.47598648,127.0596237
02392, 구룡산 입구 (구룡산 서울둘레길 입구),강남구,강남구 개포동 1277,37.47447205,127.0554504
02394, 개포래미안포레스트아파트 107동 앞,강남구,강남구 개포로 264,37.48025131,127.0541916
02396, 영동3교 북단(우성캐릭터 앞 보도),강남구,강남구 도곡동 466,37.48574066,127.0510483
02398, 더라움,강남구,강남구 역삼동 801-7,37.50811005,127.0394516
02401, 밀알학교 입구 (삼성서울병원 입구),강남구,강남구 일원동 128-10,37.48656082,127.0826721
02403, 공무원연금매점 교차로 (개포주공9단지 입구),강남구,강남구 일원동 703-2,37.48871994,127.0745392
02404, 대모산입구역 4번 출구 앞,강남구,강남구 일원동 700-1,37.49180984,127.0731583
02405, 청담공원앞 교차로,강남구,강남구 삼성동 111-44,37.51871109,127.0508499
02406, 논현동 광명빌딩 앞,강남구,강남구 논현동 279,37.5175705,127.0236435
02407, 역삼서초삼성 세무서 앞 (역삼빌딩 앞,강남구,강남구 역삼동 804,37.49847031,127.0301132
02408, 강남한양수자인아파트,강남구,강남구 자곡로 260,37.4773407,127.1132736
02409, 역삼동 디오슈페리움 (우성아파트 사거리),강남구,강남구 역삼동 858(강남대로 342 앞 도로),37.49206161,127.0307465
02410, 포스코피앤에스타워 (역삼역 3번출구 부근),강남구,강남구 역삼동 804(강남구 테헤란로 134 앞 보도),37.49959946,127.0337524
02411, 세곡동 성당,강남구,강남구 율현동 165-2(강남구 밤고개로21길 50),37.47296906,127.1122284
02413,도곡역 1번 출구,강남구,남부순환로 2814,37.49095917,127.0549851
02414, 도곡역 아카데미스위트 앞,강남구,언주로30길 21,37.48897171,127.0518265
02415,한티역 롯데백화점 앞,강남구,선릉로 228,37.49667358,127.0534287
02416,한티역 6번 출구,강남구,선릉로 227,37.4958992,127.0521927
02417,선정릉 디캠프(D.CAMP)앞,강남구,선릉로 551,37.50799942,127.0452499
02418,봉은사역 7번 출구,강남구,봉은사로 601,37.51393509,127.0598221
02419,"봉은사역 1,2번 출구",강남구,봉은사로 601,37.51430893,127.0597
02420,학여울역 사거리(LG베스트샵 앞),강남구,영동대로 202,37.49689484,127.070137
02421, 신논현역 4번출구,강남구,봉은사로 110,37.504673,127.025795
02422,수서동 성당 맞은편,강남구,광평로34길 202,37.48416901,127.0948486
02423,영희초교 사거리(래미안개포루체하임),강남구,개포로110길 50,37.4908371,127.0806503
02425,세곡동 사거리(대왕초등학교 정류장),강남구,헌릉로618길 8,37.46461868,127.1068497
02426,강남한신휴플러스 6단지,강남구,강남구 율현동 333-1,37.46829605,127.1046982
02427,개포고등학교 정문앞,강남구,강남구 개포로402,37.48485184,127.0583725
02429,압구정로데오역 6번출구,강남구,선릉로845,37.52745438,127.0404282
02430,강남파이낸스센터앞(역삼역2번출구),강남구,테헤란로152,37.50024414,127.0360565
02431,대치역 7번출구,강남구,남부순환로155,37.49411774,127.0629044
03603, 삼성역 2번출구,강남구,영동대로606앞,37.5082016,127.0639648
03604, 삼성중앙역 5번출구,강남구,삼성동145-1,37.51296234,127.0538635
03605, 봉은사역6번출구(현대아이파크타워앞),강남구,삼성동160,37.51390839,127.06073
03606, 신사동주민센터 옆,강남구,압구정로 130,37.52422714,127.02285
03609, 언주초등학교 입구,강남구,남부순환로2641,37.48536682,127.0384979
03610, 윗반마을 입구,강남구,세곡동 97-3,37.46534729,127.1088028
03611, 방죽마을 입구,강남구,율현동 264-5,37.47123337,127.1072159
03612, 은곡마을,강남구,세곡동 548(도담공원~행복공원 사이),37.46726227,127.0980148
03614, 은마아파트 입구 사거리,강남구,삼성로237(정성한줄 대치점 앞),37.49840164,127.060936
03615, 서울 논현동우체국 앞,강남구,학동로212,37.51446152,127.0326004
03616, 역삼중학교 앞(체육관 방향),강남구,도곡로43길 10,37.49526215,127.0495071
03618, 서울율현초교 삼거리,강남구,밤고개로 231,37.47364044,127.1070252
03620, 청담역 11번 출구,강남구,학동로87길 7,37.51925659,127.0515976
03621, 휘문고교 사거리,강남구,영동대로 319,37.50286484,127.0659409
03622, 은마아파트입구 사거리(1),강남구,삼성로 312,37.49986649,127.0605011
03623, 일원에코파크 앞(개포로 방면),강남구,개포로 670,37.49587631,127.0865021
03624, 대모산입구역 7번 출구 앞,강남구,개포로 522(사진참고),37.49017715,127.0730591
03627, 압구정나들목,강남구,압구정동 507,37.53075027,127.0416031
03602, 한국지역난방공사강남지사,강남구,양재대로 781,37.49229431,127.0943375
03628, 역삼1동 주민센터,강남구,역삼로 7길 16,37.49521255,127.0330277
03629, 청담사거리(신한오피스텔빌딩 앞),강남구,도산대로 510,37.52416229,127.0489502
03630, 개포우성6차아파트 정문 앞,강남구,언주로 3,37.47685623,127.0553665
03634, 국악고교 앞 교차로,강남구,논현로 34,37.47402191,127.0484467
03636, 삼성중앙역·플래티넘아파트 정류소,강남구,봉은사로 471,37.51264191,127.0515671
03637, 세곡데이케어센터,강남구,헌릉로 590길 68,37.46072388,127.1028748
03638, 신청담나들목,강남구,강변오솔길,37.52796173,127.0516281
03640, 일원1동주민센터앞 사거리,강남구,강남구 일원동 645-13,37.4909668,127.0883637
03641, 대청역,강남구,강남구 일원로 7,37.49370575,127.0799942
03642, LH강남힐스테이트아파트,강남구,자곡로3길 21,37.47092819,127.0897064
03643, 더시그넘하우스 앞,강남구,자곡로 174-14,37.47267914,127.1037598
03644, 상록수아파트,강남구,광평로10길 15,37.48276138,127.0804215
03646, 선정릉역 4번 출구,강남구,강남구 봉은사로 326,37.5097847,127.0427704
03647, 구룡역 1번 출구,강남구,개포동 175-3,37.48642349,127.0593185
03648, 구룡역 4번 출구,강남구,개포동 156-17,37.48670578,127.0605011
03649, 구룡역 5번 출구,강남구,개포동 181-1,37.48607635,127.0592194
03651, 개포동역 4번출구,강남구,"강남구 개포동 182-4
(개포동역 4번출구)",37.48929596,127.0661697
04901,KT&G타워 옆(상상마당 대치아트홀),강남구,강남구 대치동 1002,37.50687408,127.0647354
04902, 구역삼세무서 교차로,강남구,강남구 논현로 337,37.49524307,127.0393753
04903, 신사스퀘어,강남구,신사동 504-11,37.51916885,127.0189743
04905, 강남경찰서,강남구,강남구 대치동 998,37.50971985,127.0667954
04906, 섬유센터 앞,강남구,강남구 대치동 944-1,37.50767136,127.060173
04907, 극동스포츠 앞,강남구,강남구 신사동 575,37.5257225,127.0258865
04908, SB타워 앞,강남구,강남구 도산대로 318,37.52210999,127.0364609
04909, 노보텔 앰배서더 앞,강남구,강남구 봉은사로 130,37.50570297,127.0291977
04911, 도곡동 골프 로데오거리,강남구,강남구 도곡로 149,37.49107361,127.0361939
04913, 레베쌍트 빌딩 앞,강남구,봉은사로86길 6,37.51292038,127.056427
04914, 도심공항타워 앞,강남구,삼성동 159-9,37.50999069,127.0584717
04915, 영동중앙교회 버스정류장,강남구,강남구 논현로 420,37.49775314,127.0385742
04916, 청담역 1번출구,강남구,강남구 영동대로 648,37.51973724,127.0576782
04917,일원에코파크 주차장,강남구,강남구 일원동 701-2,37.49404526,127.0867844
04918,매봉역 1번출구,강남구,강남구 도곡동 180-26,37.48661041,127.0455093
04919,학여울역사거리(은마아파트),강남구,강남구 대치동 398,37.49665833,127.0693817
04923,수협대치동지점,강남구,서울특별시 강남구 영동대로 214-2,37.49861526,127.0683136
04924,논현동가구거리,강남구,강남구 논현동 56-21,37.51280975,127.0263672
04926,대치우성아파트 사거리,강남구,강남구 영동대로 230,37.50099564,127.0680389
04925,청담백영빌딩 앞,강남구,강남구 도산대로 456,37.52390289,127.046608
04928,교수마을 입구,강남구,강남구 자곡동 203-1,37.4818573,127.1045609
04929,파스쿠찌 청담사거리점 앞,강남구,강남구 도산대로 509,37.52464676,127.0491486
04930,학여울역 1번 출구,강남구,강남구 대치동 13-9,37.49662018,127.0709992
01201, 가락시장역 3번 출구,송파구,서울특별시 송파구 송파대로 지하 257,37.49317932,127.1185455
01203, 밀리아나2빌딩 앞,송파구,서울특별시 송파구 송파대로28길 24,37.49372864,127.1206207
01204, 거여역 3번출구,송파구,서울특별시 송파구 오금로 지하 499,37.49334335,127.1447296
01205, 종합운동장역 4번출구,송파구,서울특별시 송파구 올림픽로 8,37.51042938,127.071373
01206, 9호선종합운동장역 9번출구,송파구,서울특별시 송파구 올림픽로 지하 23,37.51128006,127.0782394
01207, 마천중앙시장,송파구,서울특별시 송파구 성내천로 233,37.49975586,127.152504
01208, 풍납현대아파트쉼터,송파구,서울특별시 송파구 풍성로14길 19,37.52974701,127.1199646
01209, 잠실나루역 (2번 출구 쪽),송파구,서울특별시 송파구 오금로 20,37.52045059,127.1042023
01210, 롯데월드타워(잠실역2번출구 쪽),송파구,서울특별시 송파구 올림픽로 293-19,37.51312637,127.1009598
01212, 송파역 2번 출구앞,송파구,서울특별시 송파구 송파대로 지하 354,37.49941254,127.1128693
01213, 백토공원 앞,송파구,서울특별시 송파구 양재대로72길 47-8,37.50831985,127.1332169
01214, 오금역 7번 출구 인근,송파구,서울특별시 송파구 오금로 지하 321,37.50259399,127.1276474
01215, 올림픽공원역 1번출구 앞,송파구,서울특별시 송파구 양재대로 지하 1233,37.51657104,127.1315384
01217, 송파파인타운 7단지,송파구,서울특별시 송파구 충민로4길 19,37.47930527,127.1297989
01218, 방이역 4번출구,송파구,서울특별시 송파구 양재대로 지하 1127,37.50896835,127.1258392
01220, 잠실근린공원,송파구,서울특별시 송파구 백제고분로15길 7,37.50569153,127.0840378
01221, 삼전역 4번출구,송파구,서울특별시 송파구 백제고분로 188,37.50419998,127.087532
01222, 잠실새내역 5번 출구 뒤,송파구,서울특별시 송파구 백제고분로 95,37.51198196,127.0850525
01224, 아시아지하보도 2번 출구,송파구,서울특별시 송파구 올림픽로 74,37.51216888,127.0789337
01226, 잠실4동 주민센터 옆,송파구,서울특별시 송파구 올림픽로35길 16,37.52007675,127.1123657
01227, 거여역 8번출구 뒤,송파구,서울특별시 송파구 오금로 지하 499,37.49312592,127.1438217
01228, 마천사거리,송파구,서울특별시 송파구 거마로 51,37.49769974,127.1462021
01229, 송파체육문화회관 앞,송파구,서울특별시 송파구 양산로 15,37.49068832,127.1431274
01230, 송파중학교 정문,송파구,서울특별시 송파구 동남로 203,37.49567032,127.1305924
01231, 잠실역 6번출구,송파구,서울특별시 송파구 석촌호수로12길 3-5,37.51408768,127.0990295
01232, 잠실주공 521동 건너편,송파구,서울특별시 송파구 석촌호수로12길 3-19,37.51184082,127.0956879
01233, 잠실3거리(갤러리아팰리스),송파구,서울특별시 송파구 석촌호수로12길 3-17,37.51050949,127.0933685
01235, 잠실트리지움310동 옆,송파구,서울특별시 송파구 잠실로 62,37.50887299,127.0871658
01239, 문정 법조단지3,송파구,서울특별시 송파구 정의로 30,37.48084259,127.1180115
01240, 문정 법조단지4,송파구,서울특별시 송파구 새말로 62,37.48057556,127.1185684
01241, 문정 법조단지5,송파구,서울특별시 송파구 새말로 62,37.48123932,127.1197968
01242, 문정 법조단지6,송파구,서울특별시 송파구 법원로 101,37.48163223,127.1191635
